_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""4e6b011d901265bc2dc4e982022e102d""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,727,886.59,0,799.7,1,f,f,completed,9/19/2002,1/22/2003,5/22/2003,12/31/2003
"""b0c7d8044cb170d9769079b5b2984538""","""f345f1ff1b7e98ce3d4bf67b2517eddc""","""74069ee85f6d41fd039befcb64107b5f""",3.60E+11,40.843352,-73.92044,Bronx,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,120,146.34,0,132,1,f,f,completed,9/17/2002,9/19/2002,7/17/2003,12/31/2003
"""f704f28fa69ee8f189d09c3342fe1bc3""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,History & Geography,History & Civics,,,Books,highest poverty,Grades 3-5,,,,,460,560.98,0,506,1,f,f,completed,9/19/2002,11/11/02,4/22/2003,12/31/2003
"""9ad9645a5c23febe40d088bb30827979""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,514,626.83,0,0,0,f,f,completed,9/19/2002,11/11/02,1/30/2003,12/31/2003
"""ed87d61cef7fda668ae70be7e0c6cebf""","""1f4493b3d3fe4a611f3f4d21a249376a""","""1ae4695be589a36816188e2b301a0395""",3.60E+11,40.765517,-73.96009,New York,NY,10065,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,,,,,125,152.44,0,137,1,f,f,completed,9/13/2002,9/23/2002,1/3/03,12/31/2003
"""5821ee8eaab15a3bef73f118188c9505""","""6ace63f88c1e30fa52e57a6ea1999ecd""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Supplies,low poverty,Grades PreK-2,,,,,291,354.88,0,320,1,f,f,completed,9/17/2002,9/19/2002,11/19/2002,12/31/2003
"""a2b95aabc7e8518b58815d6855da95f2""","""6ace63f88c1e30fa52e57a6ea1999ecd""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,,,Supplies,low poverty,Grades PreK-2,,,,,413,503.66,0,454.3,1,f,f,completed,9/17/2002,9/23/2002,11/19/2002,12/31/2003
"""7844d34a23f05c7836c1ea64355cd851""","""982142b095e3df0ddebc12384e464b49""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,864,1053.66,0,0,0,f,f,completed,9/17/2002,9/23/2002,1/3/03,12/31/2003
"""702ef0896a72c258affa87e67b3462ef""","""e11a44441e604753223fb83ed1e5ef22""","""7e6d4e9ce212bbcc7ca208c3779095be""",3.60E+11,40.620422,-74.08075,Staten Island,NY,10304,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,,,Technology,highest poverty,Grades 6-8,,,,,331,403.66,0,364.1,1,f,f,completed,9/17/2002,11/5/02,8/20/2003,12/31/2003
"""afdb477cc1ecfdce9996f3c122718732""","""e11a44441e604753223fb83ed1e5ef22""","""7e6d4e9ce212bbcc7ca208c3779095be""",3.60E+11,40.620422,-74.08075,Staten Island,NY,10304,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,,,Technology,highest poverty,Grades 6-8,,,,,125,152.44,0,137.5,1,f,f,completed,9/17/2002,9/23/2002,12/16/2002,12/31/2003
"""3a88a47f97bd0c9b7c6a745bcd831ce3""","""7a20087fac86232883537cab45c0a6c9""","""66d08b506d2f3c30dec9e6fdb03cc279""",3.60E+11,40.729763,-73.816925,Flushing,NY,11367,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Trips,highest poverty,Grades 3-5,,,,,1835,2237.8,0,2110,1,f,f,completed,9/17/2002,3/17/2003,6/14/2004,12/31/2003
"""59ba5529adbf77921e976ec377d4ff6f""","""ac3d575cd2d7a58063677162afd90f7d""","""5f4bef33b0e38aaaeb322025e8da42cf""",3.60E+11,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,575,701.22,0,592.5,3,f,f,completed,11/29/2002,1/28/2003,5/12/03,12/31/2003
"""228d839a6d45b6d84365650f24eeead9""","""00268bcb3aee56eb35397e856efb3be4""","""906db3b4864f6502bea0392909d27afe""",3.60E+11,40.649203,-74.012325,Brooklyn,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,263,320.73,0,289.3,1,f,f,completed,11/29/2002,12/11/02,5/21/2003,12/31/2003
"""cfa24d78b70200c4a56331498b291599""","""2b6e71f317239196729820f00b90bbac""","""39ddbff0638271cd2eb7793af1c91237""",3.60E+11,40.81484,-73.945051,New York,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,9/25/2002,9/25/2002,9/25/2002,5/25/2003
"""96bfbe1759b497afd854f0e7aeadd04a""","""17122781facd09ed306bbfbca379bbaf""","""3f91e973656b840e48f2cac035d05fa0""",3.60E+11,40.682266,-73.916649,Brooklyn,NY,11233,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Extracurricular,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,550,670.73,0,633,1,f,f,completed,11/29/2002,3/3/03,12/18/2003,12/31/2003
"""7511db8ae366238d7f5c4763911411f9""","""5ef8e8e3fcfe12142a87468dbd60a8ba""","""cffc46b8f5a9d636bb17dbff2e59b58a""",3.60E+11,40.817666,-73.952931,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,,,Books,highest poverty,Grades 3-5,,,,,650,792.68,0,734,2,f,f,completed,11/29/2002,5/7/03,2/17/2004,12/31/2003
"""2825703f763905792ef8f65a14ccabab""","""8f8cdb340d839d9b104b046b4973a8ee""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,470,573.17,0,517,1,f,f,completed,11/29/2002,12/16/2002,7/12/04,12/31/2003
"""276df189f713eb710908da86ad955a42""","""338f568fb6d2b8123b4a123013c82642""","""38b030d16b225ba2f1208c02c27acad8""",3.60E+11,40.680003,-73.821909,S Ozone Park,NY,11420,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,420,512.2,0,420,1,f,f,completed,11/29/2002,12/16/2002,8/14/2003,12/31/2003
"""b8e5932124d06e321fecb2b2b0853ecb""","""1b23814c2d079f0b30df29f96f1801bb""","""885d0f3b23af17815b5cd5c9b808131a""",3.60E+11,40.749535,-73.821411,Flushing,NY,11355,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Extracurricular,Applied Learning,,,Supplies,highest poverty,Grades 6-8,,,,,410,500,0,472,1,f,f,completed,11/29/2002,9/16/2003,11/24/2003,12/31/2003
"""311136a63d3ceac992e51a611306375c""","""696c8458f451fc8fbc4c7e470a03f4d4""","""3706b4dd4d68da21df7015cba19dbc02""",3.60E+11,40.80616,-73.94802,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),t,f,f,t,f,f,Mr.,f,f,Environmental Science,Math & Science,,,Technology,high poverty,Grades 9-12,,,,,100,121.95,0,0,0,f,f,completed,11/2/02,11/6/02,1/28/2004,12/31/2003
"""6184d2a8671ba02c31a6a3ee1c72f07d""","""261ffd659aa2c8b13bf73136a091f7ff""","""c63e915be6603e890f46f7c7e8b80968""",3.60E+11,40.634262,-73.926559,Brooklyn,NY,11219,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Technology,highest poverty,Grades PreK-2,,,,,258,314.63,0,278.8,3,f,f,completed,11/28/2002,12/16/2002,4/29/2003,12/31/2003
"""decbc1a3bcd8cedf21af389569c566d4""","""ed55d66251be5810b38e1b2505b7673d""","""923a1f4850d4e09ad5b8d015ae988505""",3.60E+11,40.74221,-74.002041,New York,NY,10011,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,,,Other,highest poverty,Grades 9-12,,,,,292,356.1,0,321.2,2,f,f,completed,9/19/2002,1/28/2003,5/19/2003,12/31/2003
"""2baeda61bab17a9ffdb5652e9c43512b""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,462,563.41,0,508.2,1,f,f,completed,9/17/2002,1/22/2003,8/11/03,12/31/2003
"""97b50c1fef7c22945f16571f5ac5e562""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,334,407.32,0,367.4,1,f,f,completed,9/17/2002,12/16/2002,1/28/2004,12/31/2003
"""4d1427ab2602bd5e5051fbb2b996c71b""","""33353d9dfa2f8cfd4065ef1dbcef9f02""","""9f02d789a8ccd57ca92e0002d4711a05""",3.60E+11,40.840446,-73.904289,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,367,447.56,0,403.7,1,f,f,completed,9/20/2002,12/16/2002,2/28/2003,12/31/2003
"""373025e143fadf7cea71d1a9186592ea""","""33353d9dfa2f8cfd4065ef1dbcef9f02""","""9f02d789a8ccd57ca92e0002d4711a05""",3.60E+11,40.840446,-73.904289,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,468,570.73,0,539,1,f,f,completed,9/20/2002,5/21/2003,7/17/2003,12/31/2003
"""b2fb18fcd1b154a4dbd45e07beaba52d""","""33353d9dfa2f8cfd4065ef1dbcef9f02""","""9f02d789a8ccd57ca92e0002d4711a05""",3.60E+11,40.840446,-73.904289,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Performing Arts,Music & The Arts,,,Technology,highest poverty,Grades 3-5,,,,,390,475.61,0,429,1,f,f,completed,9/20/2002,1/22/2003,5/1/03,12/31/2003
"""012999dcaddfe739d2c0923d67c32ed1""","""054cd00fe5664a8750ff4525291e649b""","""bc3c5f5122b702ac9050ebe96c7d9e77""",3.60E+11,40.839225,-73.936016,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,9/20/2002,7/29/2003,,5/20/2003
"""4d02a3d8e739a8a780778c1430e8df65""","""1f39aaf2c1d7945084ada7350610b731""","""f0d8c5dc8f630c1251a75cde190ecdd2""",,40.716899,-73.985005,NEW YORK,NY,10002,,,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,412,502.44,0,453.2,1,f,f,completed,9/20/2002,11/18/2002,2/27/2003,12/31/2003
"""1ee8a855fa042a99118c0512f1549532""","""bb6e47c28ce8144d64818a24623c864c""","""0381e2383563befe3dfb0da549f78bde""",3.60E+11,40.696854,-73.910872,Brooklyn,NY,11237,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 9-12,,,,,460,560.98,0,506,1,f,f,completed,9/20/2002,1/13/2003,4/22/2003,12/31/2003
"""0efbfa3e713400e64995e60a00c38f97""","""dc8dadbb13e8d1033c630d2ec5d0f0c1""","""99e2a7b0b9d0457b3881e3607020d29c""",3.60E+11,40.741595,-73.991383,New York,NY,10010,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,9/20/2002,10/3/02,,5/20/2003
"""9f815e17fa99927d8a8dea07139b4b6e""","""bb9451ffe8ef76852f4030238a73ac41""","""3c8d88feaa7e35e562a34831aefd99ee""",3.60E+11,40.807725,-73.955635,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,56,68.29,0,61.6,1,f,f,completed,9/20/2002,9/23/2002,12/19/2002,12/31/2003
"""8b06f01aa7f1cc1167e37e0961fc36b6""","""afa32e0fff44c405a55e8d116976672c""","""c473f873cf274e08444c02f15e45d3bc""",3.60E+11,40.75133,-73.937422,Long Island City,NY,11101,urban,New York City Dept Of Ed,Queens,f,t,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 9-12,,,,,180,219.51,0,198,1,f,f,completed,11/5/02,11/6/02,12/20/2002,12/31/2003
"""30b327919687a2d9508b297803740992""","""e50c2cf4d720709a34b01460ff550f14""","""6f9bc725dd84cef3e98eafe7cd4da88d""",3.60E+11,40.813663,-73.925957,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,585,713.41,0,619.08,2,f,f,completed,9/20/2002,9/26/2002,1/28/2004,12/31/2003
"""296944b1f7e70576cd8e4d9f7bc405c4""","""264f97cd7e9610c8fccb6926be8136b3""","""c82e2d4f022db77e2081206664e16f49""",3.60E+11,40.858677,-73.894691,Bronx,NY,10458,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,469,571.95,0,469,1,f,f,completed,9/20/2002,11/5/02,2/11/03,12/31/2003
"""998cc141728f6e1cf955ca5699867924""","""130a5447515c9c484d1924f36f302c0e""","""356d99580221ae5036342d8a720e9192""",3.60E+11,40.710754,-73.996806,New York,NY,10038,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,137,167.07,0,137,1,f,f,completed,9/20/2002,9/26/2002,11/18/2002,12/31/2003
"""8154b46709eeadfc057976571eeb18a8""","""130a5447515c9c484d1924f36f302c0e""","""356d99580221ae5036342d8a720e9192""",3.60E+11,40.710754,-73.996806,New York,NY,10038,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,132,160.98,0,145.2,1,f,f,completed,9/23/2002,11/5/02,12/20/2002,12/31/2003
"""3d095d151bbed5e4939cb8bd6a424b2b""","""91787d3aceae16c9002b5fa88c037027""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,,,Supplies,highest poverty,Grades PreK-2,,,,,516,629.27,0,516,1,f,f,completed,9/20/2002,10/9/02,1/28/2004,12/31/2003
"""d9ba1ddd18906e631052c704679fec09""","""3cce5b8409030a191d03a64fe609c21e""","""5e4af81adba8db885dc6879c34cd5a57""",3.60E+11,40.832818,-73.911691,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,120,146.34,0,120,1,f,f,completed,9/20/2002,9/26/2002,2/4/03,12/31/2003
"""ec071c6f9058ae91bd79bb583320f0f2""","""8bdea0a0cef114798413709884c3bc19""","""9705f6d923588757d6449a37bc8f8128""",3.60E+11,40.835228,-73.900551,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades 6-8,,,,,584,712.2,0,0,0,f,f,completed,9/20/2002,11/5/02,1/16/2003,12/31/2003
"""912e8cd1a736d2653db1fa91437a95af""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,346,421.95,0,380.6,1,f,f,completed,9/17/2002,12/16/2002,8/1/03,12/31/2003
"""d25a7dd645bdfb4d702f177cef5e0d8e""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,289,352.44,0,317.9,1,f,f,completed,9/17/2002,12/9/02,8/1/03,12/31/2003
"""9caf2d27a918a9769bb1f4e345416f4b""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,146,178.05,0,146,1,f,f,completed,9/17/2002,12/16/2002,1/28/2004,12/31/2003
"""373107de43223f012a3b66ae409e8c32""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,258.75,315.55,0,298,1,f,f,completed,9/17/2002,4/24/2003,1/28/2004,12/31/2003
"""182f1734c1c6ec13d5544c17cfe838ec""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,330,402.44,0,363,1,f,f,completed,9/17/2002,12/16/2002,1/28/2004,12/31/2003
"""4338725801f6ce84e1d10b912ad21d91""","""b218f64064e174657336d229e2231962""","""52835c082f36edc0c90aff0c11a2e9b3""",3.60E+11,40.792306,-73.952037,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,705,859.76,0,772.5,3,f,f,completed,9/17/2002,10/3/02,8/8/03,12/31/2003
"""77e3b131ee90f011f937110e8e8e9cf4""","""b218f64064e174657336d229e2231962""","""52835c082f36edc0c90aff0c11a2e9b3""",3.60E+11,40.792306,-73.952037,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,819,998.78,0,900.9,1,f,f,completed,9/17/2002,1/28/2003,1/30/2004,12/31/2003
"""25afa366264801de896a9cdea0e64ae2""","""c0ff926aa5705245f70073bc7469e038""","""b5999531e0c1bb628ace29f3bd892e7c""",3.60E+11,40.850571,-73.93399,New York,NY,10033,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,390,475.61,0,390,1,f,f,completed,9/17/2002,10/3/02,2/26/2003,12/31/2003
"""3b5f4ae59d96f719dec6e72f1d10bd28""","""6504d611038542e638f54899caf35993""","""9ce97ca91e28b8493e9a911058f7dc24""",3.60E+11,40.79146,-73.970552,New York,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 6-8,,,,,309,376.83,0,313.09,2,f,f,completed,9/17/2002,12/17/2002,2/26/2003,12/31/2003
"""342a303da95ddb29757327ef2f34557c""","""14ffb3fe71cbb37d2506435b92283670""","""9d9c5218ac1e984a706b4cf49e8a674d""",3.60E+11,40.685345,-73.993539,Brooklyn,NY,11201,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,269,328.05,0,273.55,2,f,f,completed,9/20/2002,1/16/2003,3/28/2003,12/31/2003
"""18b716f61de886dc347d0890026a3413""","""d0c0cfeed9c25cf181e9bec2cb71d3e4""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,300,365.85,0,330,1,f,f,completed,9/20/2002,9/23/2002,1/16/2003,12/31/2003
"""107195ad59cecfdb6ef545ab950cc3d3""","""459cc25672a9fe40130c4e0bdaff3f2c""","""1ecb8376a49edfdefe81215dd0e506eb""",3.60E+11,40.685958,-73.94497,Brooklyn,NY,11216,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,342,417.07,0,376.19,2,f,f,completed,9/20/2002,12/16/2002,5/29/2003,12/31/2003
"""d62fea282f3481fefc37497e52f473ba""","""182be9332d88c8882a558ab580e4bd7b""","""c9cb5323b9bfc2b513334f6cf0957e1b""",3.60E+11,40.744177,-73.933474,Long Is City,NY,11101,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mr.,f,f,College & Career Prep,Applied Learning,,,Trips,highest poverty,Grades 9-12,,,,,3300,4024.39,0,3300,1,f,f,completed,9/23/2002,11/7/02,7/8/03,11/30/2002
"""e816682d1c9d831db7fb41bc14293e24""","""250f07bb930c898de147119e576e2579""","""683153a31b08e026c6440904375c94ff""",3.60E+11,40.826338,-73.94701,New York,NY,10031,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,135,164.63,0,143.5,2,f,f,completed,11/29/2002,12/16/2002,7/8/03,12/31/2003
"""b01b6f4d3158876e3224eeef316b1455""","""b346efb68c4373f21cdab3f8308948d4""","""5cd9903ace2671a606d3af46d6f77afc""",3.60E+11,40.736423,-73.995743,New York,NY,10011,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,11/29/2002,,,7/29/2003
"""cc944e09de43322d0f3813e476d76591""","""a726f925d14f522795d372b1250b8353""","""fb98bdcb4325260a83ad87def15300e0""",3.60E+11,40.736399,-73.851568,Forest Hills,NY,11375,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,11/29/2002,1/22/2003,,7/29/2003
"""a969f6c3a23bd5ba5b650c8d389470a3""","""55c29624cdb74469ff2e3db06eaa10a1""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Other,low poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,11/29/2002,12/1/03,,7/29/2003
"""9be423ba789d1b2f5ad4264a0e6acc4d""","""a5650a2662ae4e2fdca4bb3a9d2bff66""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,,,,,606,739.02,0,677.65,2,f,f,completed,11/29/2002,3/4/03,7/16/2003,12/31/2003
"""8c5b05be4160e12f1cc47ed0fac1baa0""","""985073153180077ad5640624904db73d""","""ee8fa12a2188af26491d705f3d989ed2""",3.60E+11,40.857704,-73.922318,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,480,585.37,0,554,3,f,f,completed,9/20/2002,4/7/03,7/23/2003,12/31/2003
"""d89273ad64db2d3ade2232e37b927f17""","""5db74de819b2d83a8971cdd66bd2051d""","""67c49362a19734d92385423d2176c2e1""",3.60E+11,40.815349,-73.955189,New York,NY,10027,urban,Leadership Learning Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,269,328.05,0,295.9,1,f,f,completed,9/20/2002,10/3/02,1/28/2004,12/31/2003
